Unnamed: 0,age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
26162,25,Private,184303,Some-college,Separated,Priv-house-serv,Other-relative,White,Female,0,0,30,El-Salvador,<=50K,0,8.262041e-06,0,TN
18743,48,Private,128432,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.17569193,0,TN
22062,62,Local-gov,115023,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.006582484,0,TN
5857,31,Private,420749,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.008628504,0,FN
3693,70,Private,121993,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,5,United-States,<=50K,0,0.02382626,0,TN
4642,21,Private,315065,7th-8th,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K,0,4.1399817e-05,0,TN
7224,32,Private,210562,Assoc-voc,Divorced,Craft-repair,Own-child,White,Male,0,0,46,United-States,<=50K,0,0.01723041,0,TN
17725,65,,117963,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,45,United-States,<=50K,0,0.118374765,0,TN
16391,25,Private,50053,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,Japan,<=50K,0,0.00010797829,0,TN
31262,22,Private,344176,HS-grad,Never-married,Sales,Unmarried,White,Male,0,0,20,United-States,<=50K,0,7.970871e-06,0,TN
18428,24,Self-emp-not-inc,204209,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States,<=50K,0,3.85167e-05,0,TN
19985,29,Private,285419,12th,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0019130863,0,TN
18018,24,Private,142227,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,7.60795e-06,0,TN
16236,27,Private,472070,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,1.4977096e-05,0,TN
22146,30,Private,97521,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1,0.7722651,1,TP
15316,21,Private,301199,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K,0,9.93246e-06,0,TN
15378,67,Private,105216,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,<=50K,0,0.0019166915,0,TN
21133,67,Private,257557,7th-8th,Married-civ-spouse,Transport-moving,Husband,Black,Male,10566,0,40,United-States,<=50K,0,0.7917233,1,FP
2246,58,Self-emp-not-inc,164065,Masters,Divorced,Sales,Not-in-family,White,Male,0,0,18,United-States,<=50K,0,0.2969105,0,TN
18148,36,Private,416745,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0.07870572,0,TN
28405,25,Private,306908,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0.979943,1,FP
17041,24,Local-gov,161092,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00030337574,0,TN
10693,36,Private,353263,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,1,0.30092362,0,FN
23360,24,Private,215243,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K,0,0.00049939746,0,TN
26062,23,Private,478994,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,2.6761285e-07,0,TN
19828,79,Private,172220,7th-8th,Widowed,Priv-house-serv,Not-in-family,White,Female,2964,0,30,United-States,<=50K,0,2.4774704e-07,0,TN
2287,46,Local-gov,216214,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,1,0.97608614,1,TP
29579,26,Private,375499,10th,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,United-States,<=50K,0,5.8132127e-08,0,TN
11574,37,Private,194630,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.0024470505,0,TN
6501,18,Private,334427,10th,Never-married,Farming-fishing,Own-child,White,Male,0,0,36,United-States,<=50K,0,9.4688225e-08,0,TN
30717,25,Private,397317,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0010087115,0,TN
30309,45,Private,182541,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,48,United-States,<=50K,0,0.045595247,0,TN
25002,46,Private,98350,10th,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,37,China,<=50K,0,3.7730206e-05,0,TN
17635,41,,29115,Some-college,Widowed,,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0.00039881753,0,TN
4993,23,Private,74568,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0001294042,0,TN
542,30,Private,237903,Some-college,Never-married,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K,0,2.9549681e-05,0,TN
1879,30,Private,399088,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.0068512647,0,TN
17954,58,Private,153551,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K,0,0.0009137745,0,TN
18342,62,,176753,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0.10610725,0,TN
9297,47,Private,202856,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K,0,0.002359388,0,TN
25047,47,Private,104068,HS-grad,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,0,0.009129881,0,TN
762,34,Local-gov,119411,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,0,0,40,Portugal,<=50K,0,0.00041221277,0,TN
29045,21,Private,221661,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,0,1.3578178e-07,0,TN
20045,32,Private,27051,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K,0,0.9991979,1,FP
29359,20,,174461,HS-grad,Never-married,,Own-child,White,Female,0,0,5,United-States,<=50K,0,2.4028708e-07,0,TN
16237,43,Federal-gov,115562,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.17241937,0,TN
7615,46,Federal-gov,233555,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,,<=50K,0,0.0017707077,0,TN
14014,20,Private,280714,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,3.5078672e-05,0,TN
15442,26,Private,365289,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0005590112,0,TN
5834,58,Private,209423,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,Cuba,<=50K,0,0.0065944493,0,TN
21909,22,Private,416356,Some-college,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.00020803201,0,TN
14272,52,Self-emp-inc,138497,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,0,0.823985,1,FP
24527,63,,97823,11th,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0.07017502,0,TN
5285,31,Self-emp-inc,236415,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,1,0.15600762,0,FN
8461,38,Private,108140,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K,0,0.00023373078,0,TN
4048,51,Self-emp-not-inc,240358,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K,0,0.76460093,1,FP
29993,25,Private,186370,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0017947553,0,TN
31220,56,,425497,Assoc-acdm,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,<=50K,0,0.0965222,0,TN
22168,21,Private,206008,Some-college,Never-married,Adm-clerical,Own-child,Black,Male,0,0,50,United-States,<=50K,0,3.2719404e-06,0,TN
27666,44,Private,162108,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.0010393814,0,TN
26378,59,Federal-gov,178660,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.40005997,0,TN
10185,48,Self-emp-not-inc,164582,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,60,United-States,>50K,1,0.99924076,1,TP
14003,42,Local-gov,266135,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,>50K,1,0.7589245,1,TP
18536,53,Private,195813,5th-6th,Married-civ-spouse,Craft-repair,Husband,Other,Male,5178,0,40,Puerto-Rico,>50K,1,0.97423434,1,TP
8706,33,Private,323069,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.053635333,0,TN
20928,52,Private,186303,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,Canada,>50K,1,0.9999995,1,TP
5078,39,Private,269186,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.62482065,1,FP
19424,33,Private,168981,Assoc-voc,Never-married,Prof-specialty,Unmarried,White,Female,0,0,55,United-States,<=50K,0,0.04042108,0,TN
29544,33,Private,356823,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,10520,0,45,United-States,>50K,1,0.9998921,1,TP
8254,39,Private,238008,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00047961462,0,TN
26180,60,Private,282923,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K,1,0.9999355,1,TP
7188,20,Private,212668,Some-college,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K,0,3.7572397e-07,0,TN
2136,61,Private,120933,Some-college,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00045871787,0,TN
7784,24,,377725,Bachelors,Never-married,,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,7.105453e-06,0,TN
15504,23,Private,238092,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0013911461,0,TN
22073,30,Private,97453,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,54,United-States,<=50K,0,0.003080015,0,TN
22139,39,Self-emp-not-inc,178948,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K,0,0.23508625,0,TN
23214,49,Self-emp-not-inc,189123,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,50,United-States,<=50K,0,0.00027031184,0,TN
7089,53,Private,182186,9th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Dominican-Republic,<=50K,0,0.00050707074,0,TN
30213,37,Self-emp-not-inc,76855,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0010721092,0,TN
4940,38,Private,207202,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K,1,0.2497224,0,FN
23539,29,Private,247053,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00041194938,0,TN
18258,45,Private,114459,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.78067267,1,TP
31678,61,Federal-gov,181081,HS-grad,Divorced,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K,0,0.00020428377,0,TN
4510,46,Private,39363,Some-college,Divorced,Other-service,Unmarried,White,Female,0,0,10,,<=50K,0,1.5508005e-05,0,TN
14432,21,Private,275395,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,9.480688e-06,0,TN
27963,65,Private,180280,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,0,0.22390898,0,TN
9371,23,Private,239539,HS-grad,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,0,2.9050145e-08,0,TN
23780,34,Private,34572,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.0010299423,0,TN
8357,39,Local-gov,134367,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,0,0.0009625028,0,TN
29247,61,Self-emp-not-inc,201965,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.52788365,1,FP
3635,26,Private,292353,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,United-States,<=50K,0,0.0022393463,0,TN
12652,38,Private,372484,11th,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K,0,4.776229e-05,0,TN
2807,44,Private,174491,HS-grad,Widowed,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K,0,1.8365421e-05,0,TN
12219,58,Private,106546,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,2174,0,40,United-States,<=50K,0,0.00013342255,0,TN
7778,25,Private,102460,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.15364695,0,TN
5478,51,Private,254211,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,>50K,1,0.1747403,0,FN
25354,65,Private,89681,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States,<=50K,0,0.03083136,0,TN
31001,65,Private,107620,11th,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K,0,0.00016158818,0,TN
26680,32,Private,137875,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K,0,0.00037068524,0,TN
1627,52,Private,147876,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,United-States,>50K,1,0.9999448,1,TP
4473,64,Private,180401,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,1,0.012158894,0,FN
20377,47,Private,191978,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.8522534,1,TP
1135,31,Private,184307,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Jamaica,>50K,1,0.06736472,0,FN
29141,53,Private,347446,9th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.0066258856,0,TN
27289,55,Private,135803,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,1579,35,India,<=50K,0,0.0022513792,0,TN
31894,59,Self-emp-inc,187502,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.54175955,1,TP
32085,42,Private,169995,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,0,0.1983081,0,TN
11209,37,Private,218955,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.029428674,0,TN
12708,28,Private,230856,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Female,3325,0,50,United-States,<=50K,0,0.00013169806,0,TN
17641,63,Federal-gov,154675,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.15432794,0,TN
18618,63,Private,114011,HS-grad,Separated,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,1.1538365e-05,0,TN
11766,44,Private,204235,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.5422542,1,FP
5254,23,Private,223231,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,<=50K,0,6.6682774e-06,0,TN
19575,44,Private,111891,Some-college,Separated,Sales,Other-relative,Black,Female,0,0,35,United-States,<=50K,0,0.00044981064,0,TN
21031,22,Private,194031,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,0,4.1495867e-05,0,TN
22085,44,Private,33521,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.10282376,0,FN
28909,41,Private,182303,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1,0.6138758,1,TP
2561,40,Private,216116,9th,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Haiti,<=50K,0,2.4894383e-05,0,TN
31848,51,Private,120270,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.81287897,1,TP
12076,34,Private,386877,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.0138288075,0,TN
17558,32,Private,36302,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,0,0.27527258,0,TN
222,90,Private,51744,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,0,2206,40,United-States,<=50K,0,2.0691605e-05,0,TN
16137,48,Private,174829,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.074984394,0,TN
8933,76,Self-emp-not-inc,237624,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K,0,0.0038881577,0,TN
11082,33,Private,177675,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K,1,0.8840884,1,TP
19566,54,Private,82566,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K,0,0.17754416,0,TN
14161,38,Private,680390,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K,0,7.2402974e-05,0,TN
8805,20,,216563,11th,Never-married,,Other-relative,White,Male,0,0,40,United-States,<=50K,0,8.458578e-08,0,TN
21752,41,Private,194360,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K,1,0.9993174,1,TP
9575,24,Private,227070,10th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K,0,0.00029632417,0,TN
4458,26,Self-emp-not-inc,213258,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,0,0,65,United-States,<=50K,0,0.0011095855,0,TN
26851,27,Private,36851,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,41,United-States,<=50K,0,7.6496035e-05,0,TN
19382,58,Private,194733,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.6420161,1,TP
18189,42,Private,119359,Prof-school,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Female,15024,0,40,South,>50K,1,0.99982905,1,TP
23666,35,Local-gov,226311,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K,0,0.00012192634,0,TN
1137,35,Federal-gov,250504,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,60,United-States,>50K,1,0.2765994,0,FN
28125,44,Private,159911,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,55,United-States,<=50K,0,0.006361659,0,TN
14813,19,Private,189574,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0.0001504919,0,TN
5707,44,Local-gov,162506,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,0,0.9628808,1,FP
7564,36,Private,112271,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.021482952,0,TN
15401,26,Private,165510,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.008184569,0,TN
31016,35,Self-emp-not-inc,190895,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.29489794,0,FN
25714,34,Private,329587,10th,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,1.2226851e-06,0,TN
23571,53,Local-gov,236873,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K,1,0.99805,1,TP
1510,25,Private,224943,Some-college,Married-spouse-absent,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,<=50K,0,7.2398198e-06,0,TN
897,22,Private,226508,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K,0,0.008615706,0,TN
13325,33,Private,355856,Assoc-acdm,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K,0,0.21252789,0,TN
10954,68,Local-gov,177596,10th,Separated,Other-service,Not-in-family,Black,Female,0,0,90,United-States,<=50K,0,0.00018481365,0,TN
30972,21,Private,211391,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,27,United-States,<=50K,0,7.67617e-07,0,TN
26160,24,Private,137591,Some-college,Never-married,Sales,Own-child,White,Male,0,0,10,Greece,<=50K,0,6.3356206e-06,0,TN
